id,code,name,city,product_id
42059,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,42059
42060,DCA, DC: Ronald Reagan Washington National,Washington,42060
42061,DEN, CO: Denver International,Denver,42061
42062,DTW, MI: Detroit Metro Wayne County,Detroit,42062
42063,EWR, NJ: Newark Liberty International,Newark,42063
42064,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,42064
42065,IAD, DC: Washington Dulles International,Washington,42065
42066,LAS, NV: McCarran International,Las Vegas,42066
42067,LAX, CA: Los Angeles International,Los Angeles,42067
42068,LGA, NY: LaGuardia,New York,42068
42069,MCO, FL: Orlando International,Orlando,42069
42070,MDW, IL: Chicago Midway International,Chicago,42070
42071,MSP, MN: Minneapolis-St Paul International,Minneapolis,42071
42072,PDX, OR: Portland International,Portland,42072
42073,PHL, PA: Philadelphia International,Philadelphia,42073
42074,PHX, AZ: Phoenix Sky Harbor International,Phoenix,42074
42075,SAN, CA: San Diego International,San Diego,42075
42076,SEA, WA: Seattle/Tacoma International,Seattle,42076
42077,SFO, CA: San Francisco International,San Francisco,42077
42078,SLC, UT: Salt Lake City International,Salt Lake City,42078
42079,TPA, FL: Tampa International,Tampa,42079
42080,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,42080
42081,DTW, MI: Detroit Metro Wayne County,Detroit,42081
42082,CLT, NC: Charlotte Douglas International,Charlotte,42082
42083,IAD, DC: Washington Dulles International,Washington,42083
42084,LGA, NY: LaGuardia,New York,42084
42085,MIA, FL: Miami International,Miami,42085
42086,ORD, IL: Chicago O'Hare International,Chicago,42086
42087,PHL, PA: Philadelphia International,Philadelphia,42087
42088,PHX, AZ: Phoenix Sky Harbor International,Phoenix,42088
42089,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,42089
42090,LAS, NV: McCarran International,Las Vegas,42090
42091,JFK, NY: John F. Kennedy International,New York,42091
42092,LAX, CA: Los Angeles International,Los Angeles,42092
42093,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,42093
42094,SFO, CA: San Francisco International,San Francisco,42094
42095,BOS, MA: Logan International,Boston,42095
42096,MIA, FL: Miami International,Miami,42096
42097,IAD, DC: Washington Dulles International,Washington,42097
42098,EWR, NJ: Newark Liberty International,Newark,42098
42099,LGA, NY: LaGuardia,New York,42099
42100,ORD, IL: Chicago O'Hare International,Chicago,42100
42101,IAH, TX: George Bush Intercontinental/Houston,Houston,42101
42102,SAN, CA: San Diego International,San Diego,42102
42103,DEN, CO: Denver International,Denver,42103
42104,MCO, FL: Orlando International,Orlando,42104
42105,LAS, NV: McCarran International,Las Vegas,42105
42106,DCA, DC: Ronald Reagan Washington National,Washington,42106
42107,SEA, WA: Seattle/Tacoma International,Seattle,42107
42108,SLC, UT: Salt Lake City International,Salt Lake City,42108
42109,CLT, NC: Charlotte Douglas International,Charlotte,42109
42110,PHX, AZ: Phoenix Sky Harbor International,Phoenix,42110
42111,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,42111
42112,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,42112
42113,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,42113
42114,TPA, FL: Tampa International,Tampa,42114
42115,MSP, MN: Minneapolis-St Paul International,Minneapolis,42115
42116,PHL, PA: Philadelphia International,Philadelphia,42116
42117,DTW, MI: Detroit Metro Wayne County,Detroit,42117
42118,PDX, OR: Portland International,Portland,42118
42119,SEA, WA: Seattle/Tacoma International,Seattle,42119
42120,EWR, NJ: Newark Liberty International,Newark,42120
42121,DCA, DC: Ronald Reagan Washington National,Washington,42121
42122,SAN, CA: San Diego International,San Diego,42122
42123,PDX, OR: Portland International,Portland,42123
42124,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,42124
42125,PHX, AZ: Phoenix Sky Harbor International,Phoenix,42125
42126,LAX, CA: Los Angeles International,Los Angeles,42126
42127,SFO, CA: San Francisco International,San Francisco,42127
42128,MSP, MN: Minneapolis-St Paul International,Minneapolis,42128
42129,MCO, FL: Orlando International,Orlando,42129
42130,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,42130
42131,LAS, NV: McCarran International,Las Vegas,42131
42132,PHL, PA: Philadelphia International,Philadelphia,42132
42133,DEN, CO: Denver International,Denver,42133
42134,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,42134
42135,ORD, IL: Chicago O'Hare International,Chicago,42135
42136,IAH, TX: George Bush Intercontinental/Houston,Houston,42136
42137,BOS, MA: Logan International,Boston,42137
42138,JFK, NY: John F. Kennedy International,New York,42138
42139,LAS, NV: McCarran International,Las Vegas,42139
42140,LAX, CA: Los Angeles International,Los Angeles,42140
42141,LGA, NY: LaGuardia,New York,42141
42142,MCO, FL: Orlando International,Orlando,42142
42143,ORD, IL: Chicago O'Hare International,Chicago,42143
42144,PDX, OR: Portland International,Portland,42144
42145,PHX, AZ: Phoenix Sky Harbor International,Phoenix,42145
42146,SAN, CA: San Diego International,San Diego,42146
42147,SEA, WA: Seattle/Tacoma International,Seattle,42147
42148,SFO, CA: San Francisco International,San Francisco,42148
42149,SLC, UT: Salt Lake City International,Salt Lake City,42149
42150,TPA, FL: Tampa International,Tampa,42150
42151,BOS, MA: Logan International,Boston,42151
42152,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,42152
42153,CLT, NC: Charlotte Douglas International,Charlotte,42153
42154,DCA, DC: Ronald Reagan Washington National,Washington,42154
42155,DEN, CO: Denver International,Denver,42155
42156,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,42156
42157,EWR, NJ: Newark Liberty International,Newark,42157
42158,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,42158
42159,IAD, DC: Washington Dulles International,Washington,42159
42160,SFO, CA: San Francisco International,San Francisco,42160
42161,JFK, NY: John F. Kennedy International,New York,42161
42162,MCO, FL: Orlando International,Orlando,42162
42163,IAH, TX: George Bush Intercontinental/Houston,Houston,42163
42164,LAX, CA: Los Angeles International,Los Angeles,42164
42165,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,42165
42166,SEA, WA: Seattle/Tacoma International,Seattle,42166
42167,LGA, NY: LaGuardia,New York,42167
42168,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,42168
42169,MIA, FL: Miami International,Miami,42169
42170,DTW, MI: Detroit Metro Wayne County,Detroit,42170
42171,SLC, UT: Salt Lake City International,Salt Lake City,42171
42172,LAS, NV: McCarran International,Las Vegas,42172
42173,MSP, MN: Minneapolis-St Paul International,Minneapolis,42173
42174,PHX, AZ: Phoenix Sky Harbor International,Phoenix,42174
42175,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,42175
42176,DEN, CO: Denver International,Denver,42176
42177,DCA, DC: Ronald Reagan Washington National,Washington,42177
42178,TPA, FL: Tampa International,Tampa,42178
42179,SAN, CA: San Diego International,San Diego,42179
42180,PHL, PA: Philadelphia International,Philadelphia,42180
42181,CLT, NC: Charlotte Douglas International,Charlotte,42181
42182,BOS, MA: Logan International,Boston,42182
42183,MDW, IL: Chicago Midway International,Chicago,42183
42184,EWR, NJ: Newark Liberty International,Newark,42184
42185,PDX, OR: Portland International,Portland,42185
42186,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,42186
42187,ORD, IL: Chicago O'Hare International,Chicago,42187
42188,IAD, DC: Washington Dulles International,Washington,42188
42189,EWR, NJ: Newark Liberty International,Newark,42189
42190,IAH, TX: George Bush Intercontinental/Houston,Houston,42190
42191,ORD, IL: Chicago O'Hare International,Chicago,42191
42192,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,42192
42193,DCA, DC: Ronald Reagan Washington National,Washington,42193
42194,IAD, DC: Washington Dulles International,Washington,42194
42195,CLT, NC: Charlotte Douglas International,Charlotte,42195
42196,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,42196
42197,MSP, MN: Minneapolis-St Paul International,Minneapolis,42197
42198,DTW, MI: Detroit Metro Wayne County,Detroit,42198
42199,BOS, MA: Logan International,Boston,42199
42200,LGA, NY: LaGuardia,New York,42200
42201,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,42201
42202,MIA, FL: Miami International,Miami,42202
42203,SLC, UT: Salt Lake City International,Salt Lake City,42203
42204,PHL, PA: Philadelphia International,Philadelphia,42204
42205,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,42205
42206,MDW, IL: Chicago Midway International,Chicago,42206
42207,MCO, FL: Orlando International,Orlando,42207
42208,JFK, NY: John F. Kennedy International,New York,42208
42209,DEN, CO: Denver International,Denver,42209
42210,PHX, AZ: Phoenix Sky Harbor International,Phoenix,42210
42211,DEN, CO: Denver International,Denver,42211
42212,DCA, DC: Ronald Reagan Washington National,Washington,42212
42213,SEA, WA: Seattle/Tacoma International,Seattle,42213
42214,TPA, FL: Tampa International,Tampa,42214
42215,LGA, NY: LaGuardia,New York,42215
42216,PDX, OR: Portland International,Portland,42216
42217,SAN, CA: San Diego International,San Diego,42217
42218,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,42218
42219,SFO, CA: San Francisco International,San Francisco,42219
42220,PHL, PA: Philadelphia International,Philadelphia,42220
42221,LAX, CA: Los Angeles International,Los Angeles,42221
42222,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,42222
42223,MSP, MN: Minneapolis-St Paul International,Minneapolis,42223
42224,LAS, NV: McCarran International,Las Vegas,42224
42225,MDW, IL: Chicago Midway International,Chicago,42225
42226,MCO, FL: Orlando International,Orlando,42226
42227,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,42227
42228,DTW, MI: Detroit Metro Wayne County,Detroit,42228
42229,PHX, AZ: Phoenix Sky Harbor International,Phoenix,42229
42230,SLC, UT: Salt Lake City International,Salt Lake City,42230
42231,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,42231
42232,IAH, TX: George Bush Intercontinental/Houston,Houston,42232
42233,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,42233
42234,LAS, NV: McCarran International,Las Vegas,42234
42235,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,42235
42236,MCO, FL: Orlando International,Orlando,42236
42237,BOS, MA: Logan International,Boston,42237
42238,CLT, NC: Charlotte Douglas International,Charlotte,42238
42239,DCA, DC: Ronald Reagan Washington National,Washington,42239
42240,DEN, CO: Denver International,Denver,42240
42241,DTW, MI: Detroit Metro Wayne County,Detroit,42241
42242,TPA, FL: Tampa International,Tampa,42242
42243,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,42243
42244,LAX, CA: Los Angeles International,Los Angeles,42244
42245,LGA, NY: LaGuardia,New York,42245
42246,MDW, IL: Chicago Midway International,Chicago,42246
42247,PHL, PA: Philadelphia International,Philadelphia,42247
42248,SFO, CA: San Francisco International,San Francisco,42248
42249,MSP, MN: Minneapolis-St Paul International,Minneapolis,42249
42250,PHX, AZ: Phoenix Sky Harbor International,Phoenix,42250
42251,SAN, CA: San Diego International,San Diego,42251
42252,LAS, NV: McCarran International,Las Vegas,42252
42253,SEA, WA: Seattle/Tacoma International,Seattle,42253
42254,PDX, OR: Portland International,Portland,42254
42255,PHX, AZ: Phoenix Sky Harbor International,Phoenix,42255
42256,JFK, NY: John F. Kennedy International,New York,42256
42257,LAX, CA: Los Angeles International,Los Angeles,42257
42258,SFO, CA: San Francisco International,San Francisco,42258
42259,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,42259
42260,PHX, AZ: Phoenix Sky Harbor International,Phoenix,42260
42261,LAX, CA: Los Angeles International,Los Angeles,42261
42262,SAN, CA: San Diego International,San Diego,42262
42263,SLC, UT: Salt Lake City International,Salt Lake City,42263
42264,MIA, FL: Miami International,Miami,42264
42265,CLT, NC: Charlotte Douglas International,Charlotte,42265
42266,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,42266
42267,IAH, TX: George Bush Intercontinental/Houston,Houston,42267
42268,DEN, CO: Denver International,Denver,42268
42269,ORD, IL: Chicago O'Hare International,Chicago,42269
42270,DCA, DC: Ronald Reagan Washington National,Washington,42270
42271,EWR, NJ: Newark Liberty International,Newark,42271
42272,MSP, MN: Minneapolis-St Paul International,Minneapolis,42272
42273,JFK, NY: John F. Kennedy International,New York,42273
42274,PHL, PA: Philadelphia International,Philadelphia,42274
42275,DTW, MI: Detroit Metro Wayne County,Detroit,42275
42276,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,42276
42277,LGA, NY: LaGuardia,New York,42277
42278,LAX, CA: Los Angeles International,Los Angeles,42278
42279,PHX, AZ: Phoenix Sky Harbor International,Phoenix,42279
42280,MSP, MN: Minneapolis-St Paul International,Minneapolis,42280
42281,SLC, UT: Salt Lake City International,Salt Lake City,42281
42282,DTW, MI: Detroit Metro Wayne County,Detroit,42282
42283,SFO, CA: San Francisco International,San Francisco,42283
42284,DEN, CO: Denver International,Denver,42284
42285,ORD, IL: Chicago O'Hare International,Chicago,42285
42286,SEA, WA: Seattle/Tacoma International,Seattle,42286
42287,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,42287
42288,IAH, TX: George Bush Intercontinental/Houston,Houston,42288
42289,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,42289
42290,CLT, NC: Charlotte Douglas International,Charlotte,42290
42291,IAD, DC: Washington Dulles International,Washington,42291
42292,LAS, NV: McCarran International,Las Vegas,42292
42293,PDX, OR: Portland International,Portland,42293
42294,SAN, CA: San Diego International,San Diego,42294
42295,MDW, IL: Chicago Midway International,Chicago,42295
42296,DCA, DC: Ronald Reagan Washington National,Washington,42296
42297,ORD, IL: Chicago O'Hare International,Chicago,42297
42298,IAH, TX: George Bush Intercontinental/Houston,Houston,42298
42299,IAD, DC: Washington Dulles International,Washington,42299
42300,MCO, FL: Orlando International,Orlando,42300
42301,EWR, NJ: Newark Liberty International,Newark,42301
42302,DEN, CO: Denver International,Denver,42302
42303,SAN, CA: San Diego International,San Diego,42303
42304,LAX, CA: Los Angeles International,Los Angeles,42304
42305,SFO, CA: San Francisco International,San Francisco,42305
42306,SEA, WA: Seattle/Tacoma International,Seattle,42306
42307,JFK, NY: John F. Kennedy International,New York,42307
42308,LGA, NY: LaGuardia,New York,42308
42309,LAS, NV: McCarran International,Las Vegas,42309
42310,PDX, OR: Portland International,Portland,42310
42311,MSP, MN: Minneapolis-St Paul International,Minneapolis,42311
42312,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,42312
42313,PHL, PA: Philadelphia International,Philadelphia,42313
42314,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,42314
42315,TPA, FL: Tampa International,Tampa,42315
42316,BOS, MA: Logan International,Boston,42316
42317,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,42317
42318,PHX, AZ: Phoenix Sky Harbor International,Phoenix,42318
42319,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,42319
42320,DCA, DC: Ronald Reagan Washington National,Washington,42320
42321,DTW, MI: Detroit Metro Wayne County,Detroit,42321
42322,CLT, NC: Charlotte Douglas International,Charlotte,42322
42323,MIA, FL: Miami International,Miami,42323
42324,SLC, UT: Salt Lake City International,Salt Lake City,42324
42325,JFK, NY: John F. Kennedy International,New York,42325
42326,PHX, AZ: Phoenix Sky Harbor International,Phoenix,42326
